ontology,class,algorithm,selection_type,auroc,auprc,time_sec
BP,GO:0048583,mlp,FS,0.7949,0.2272,115.947
BP,GO:0048584,mlp,FS,0.7991,0.1881,117.406
BP,GO:0048585,mlp,FS,0.7847,0.1326,116.429
BP,GO:0048588,mlp,FS,0.8507,0.1431,118.676
BP,GO:0048589,mlp,FS,0.6893,0.0766,119.425
BP,GO:0048598,mlp,FS,0.8132,0.2145,120.914
BP,GO:0048599,mlp,FS,0.7011,0.0464,115.197
BP,GO:0048608,mlp,FS,0.7151,0.0686,116.394
BP,GO:0048609,mlp,FS,0.6941,0.0812,118.339
BP,GO:0048638,mlp,FS,0.7936,0.1955,116.2
BP,GO:0048639,mlp,FS,0.8132,0.2312,115.816
BP,GO:0048640,mlp,FS,0.9456,0.0898,116.848
BP,GO:0048646,mlp,FS,0.9313,0.2122,116.829
BP,GO:0048666,mlp,FS,0.8185,0.2495,116.057
BP,GO:0048675,mlp,FS,0.8102,0.254,119.027
BP,GO:0048678,mlp,FS,0.9601,0.1564,121.643
BP,GO:0048679,mlp,FS,0.9102,0.3852,122.121
BP,GO:0048680,mlp,FS,0.9201,0.3049,122.974
BP,GO:0048686,mlp,FS,0.9114,0.5228,128.326
BP,GO:0048690,mlp,FS,0.9114,0.5228,121.887
BP,GO:0048729,mlp,FS,0.8863,0.3621,120.145
BP,GO:0048731,mlp,FS,0.8869,0.0161,124.115
BP,GO:0048806,mlp,FS,0.8932,0.0349,119.437
BP,GO:0048812,mlp,FS,0.9796,0.2795,119.267
BP,GO:0048814,mlp,FS,0.8658,0.078,119.413
BP,GO:0048841,mlp,FS,0.9367,0.1814,122.585
BP,GO:0048856,mlp,FS,0.8113,0.2699,116.954
BP,GO:0048858,mlp,FS,0.9695,0.2136,120.599
BP,GO:0048869,mlp,FS,0.8378,0.2943,117.829
BP,GO:0048870,mlp,FS,0.8515,0.3539,118.223
BP,GO:0048878,mlp,FS,0.8398,0.1603,124.325
BP,GO:0050000,mlp,FS,0.9401,0.3263,128.876
BP,GO:0050764,mlp,FS,0.9571,0.5372,116.295
BP,GO:0050766,mlp,FS,0.9635,0.5906,114.97
BP,GO:0050767,mlp,FS,0.862,0.2792,118.98
BP,GO:0050768,mlp,FS,0.9742,0.0868,117.204
BP,GO:0050769,mlp,FS,0.861,0.4067,117.51
BP,GO:0050770,mlp,FS,0.8754,0.2564,115.674
BP,GO:0050771,mlp,FS,0.8574,0.1124,115.488
BP,GO:0050772,mlp,FS,0.9621,0.3331,117.685
BP,GO:0050773,mlp,FS,0.8658,0.078,121.775
BP,GO:0050776,mlp,FS,0.9252,0.2919,119.614
BP,GO:0050778,mlp,FS,0.967,0.424,115.79
BP,GO:0050789,mlp,FS,0.8036,0.4325,117.328
BP,GO:0050790,mlp,FS,0.8203,0.2001,117.967
BP,GO:0050793,mlp,FS,0.8245,0.2871,117.213
BP,GO:0050794,mlp,FS,0.797,0.3755,120.018
BP,GO:0050795,mlp,FS,0.8163,0.2385,119.341
BP,GO:0050801,mlp,FS,0.8984,0.2231,115.675
BP,GO:0050804,mlp,FS,0.8369,0.2439,116.858
BP,GO:0050806,mlp,FS,0.7959,0.2329,121.96
BP,GO:0050807,mlp,FS,0.9009,0.4306,117.343
BP,GO:0050808,mlp,FS,0.9277,0.1711,114.781
BP,GO:0050829,mlp,FS,0.8227,0.2039,118.539
BP,GO:0050830,mlp,FS,0.8639,0.2497,118.168
BP,GO:0050832,mlp,FS,0.9514,0.3566,116.354
BP,GO:0050877,mlp,FS,0.8429,0.2086,118.789
BP,GO:0050890,mlp,FS,0.8045,0.1747,113.575
BP,GO:0050896,mlp,FS,0.8046,0.3325,113.037
BP,GO:0050906,mlp,FS,0.8536,0.5227,113.682
BP,GO:0050909,mlp,FS,0.9487,0.4901,116.189
BP,GO:0050920,mlp,FS,0.8753,0.1592,116.4
BP,GO:0050921,mlp,FS,0.8512,0.1217,116.49
BP,GO:0050974,mlp,FS,1.0,1.0,116.318
BP,GO:0050976,mlp,FS,1.0,1.0,115.918
BP,GO:0050982,mlp,FS,1.0,1.0,114.822
BP,GO:0051046,mlp,FS,0.8863,0.2387,115.967
BP,GO:0051047,mlp,FS,0.8952,0.3595,118.644
BP,GO:0051049,mlp,FS,0.7923,0.219,115.66
BP,GO:0051050,mlp,FS,0.8556,0.2622,117.13
BP,GO:0051051,mlp,FS,0.9009,0.1215,115.916
BP,GO:0051052,mlp,FS,0.8917,0.02,117.168
BP,GO:0051054,mlp,FS,0.861,0.0069,115.102
BP,GO:0051056,mlp,FS,0.8739,0.1743,116.014
BP,GO:0051058,mlp,FS,0.9536,0.1099,115.267
BP,GO:0051093,mlp,FS,0.8238,0.2061,115.806
BP,GO:0051094,mlp,FS,0.8212,0.2094,114.562
BP,GO:0051128,mlp,FS,0.816,0.222,114.67
BP,GO:0051129,mlp,FS,0.7938,0.1558,116.281
BP,GO:0051130,mlp,FS,0.7783,0.2044,116.24
BP,GO:0051147,mlp,FS,0.7456,0.1759,114.784
BP,GO:0051171,mlp,FS,0.8075,0.266,118.208
BP,GO:0051172,mlp,FS,0.8082,0.172,118.916
BP,GO:0051173,mlp,FS,0.8221,0.2921,113.603
BP,GO:0051174,mlp,FS,0.8233,0.12,115.61
BP,GO:0051179,mlp,FS,0.8364,0.2902,115.61
BP,GO:0051186,mlp,FS,0.9192,0.4673,114.442
BP,GO:0051188,mlp,FS,0.9757,0.6528,114.86
BP,GO:0051222,mlp,FS,0.8737,0.0119,115.087
BP,GO:0051223,mlp,FS,0.8865,0.0748,114.878
BP,GO:0051224,mlp,FS,0.8738,0.0141,115.255
BP,GO:0051234,mlp,FS,0.8256,0.2247,114.526
BP,GO:0051235,mlp,FS,0.7645,0.0142,116.064
BP,GO:0051239,mlp,FS,0.8027,0.2826,115.74
BP,GO:0051240,mlp,FS,0.7915,0.2169,114.979
BP,GO:0051241,mlp,FS,0.879,0.2195,113.52
BP,GO:0051246,mlp,FS,0.7664,0.1752,115.152
BP,GO:0051247,mlp,FS,0.7723,0.1319,116.553
BP,GO:0051248,mlp,FS,0.8116,0.1778,116.424
BP,GO:0051252,mlp,FS,0.8518,0.3063,115.447
BP,GO:0051253,mlp,FS,0.8543,0.0715,115.77
BP,GO:0051254,mlp,FS,0.9167,0.3535,116.073
BP,GO:0051255,mlp,FS,0.9386,0.1966,116.356
BP,GO:0051261,mlp,FS,0.9031,0.1783,116.031
BP,GO:0051270,mlp,FS,0.8553,0.3149,115.09
BP,GO:0051271,mlp,FS,0.9371,0.245,114.619
BP,GO:0051272,mlp,FS,0.8407,0.5172,115.466
BP,GO:0051276,mlp,FS,0.9065,0.2861,115.159
BP,GO:0051293,mlp,FS,0.9574,0.3116,114.744
BP,GO:0051294,mlp,FS,0.9506,0.4013,114.581
BP,GO:0051301,mlp,FS,0.9186,0.1623,116.254
BP,GO:0051302,mlp,FS,0.8745,0.1,114.974
BP,GO:0051303,mlp,FS,0.9722,0.2339,114.653
BP,GO:0051304,mlp,FS,0.8326,0.1289,114.954
BP,GO:0051305,mlp,FS,0.993,0.1516,114.289
BP,GO:0051307,mlp,FS,0.9655,0.238,116.722
BP,GO:0051321,mlp,FS,0.889,0.1285,119.317
BP,GO:0051336,mlp,FS,0.803,0.1885,117.689
BP,GO:0051338,mlp,FS,0.8858,0.259,117.093
BP,GO:0051345,mlp,FS,0.8307,0.1466,114.975
BP,GO:0051347,mlp,FS,0.7804,0.2975,114.035
BP,GO:0051348,mlp,FS,0.812,0.1057,113.904
BP,GO:0051383,mlp,FS,0.9966,0.599,114.203
BP,GO:0051445,mlp,FS,0.8919,0.1782,116.611
BP,GO:0051446,mlp,FS,0.9848,0.3037,114.689
BP,GO:0051493,mlp,FS,0.8871,0.1502,116.703
BP,GO:0051494,mlp,FS,0.8668,0.1685,117.956
BP,GO:0051495,mlp,FS,0.943,0.1762,117.732
BP,GO:0051588,mlp,FS,0.979,0.2185,117.268
BP,GO:0051590,mlp,FS,0.9698,0.1723,118.015
BP,GO:0051603,mlp,FS,0.9564,0.3041,115.826
BP,GO:0051604,mlp,FS,0.7256,0.1115,115.239
BP,GO:0051606,mlp,FS,0.9343,0.535,114.821
BP,GO:0051640,mlp,FS,0.8873,0.233,115.036
BP,GO:0051641,mlp,FS,0.8267,0.2275,115.249
BP,GO:0051642,mlp,FS,0.9291,0.2288,115.21
BP,GO:0051647,mlp,FS,0.9444,0.4174,115.681
BP,GO:0051648,mlp,FS,0.9801,0.2691,114.558
BP,GO:0051649,mlp,FS,0.8148,0.1853,115.681
BP,GO:0051650,mlp,FS,0.9807,0.2896,115.683
BP,GO:0051651,mlp,FS,0.914,0.1187,114.698
BP,GO:0051653,mlp,FS,0.9407,0.3788,115.159
BP,GO:0051656,mlp,FS,0.9133,0.2766,114.496
BP,GO:0051668,mlp,FS,0.4247,0.0015,114.614
BP,GO:0051704,mlp,FS,0.8408,0.2533,114.705
BP,GO:0051707,mlp,FS,0.8423,0.2486,115.094
BP,GO:0051716,mlp,FS,0.7994,0.2759,115.252
BP,GO:0051726,mlp,FS,0.8632,0.2969,115.941
BP,GO:0051782,mlp,FS,0.9065,0.3365,116.125
BP,GO:0051783,mlp,FS,0.8627,0.2219,116.184
BP,GO:0051784,mlp,FS,0.9227,0.3681,114.421
BP,GO:0051785,mlp,FS,0.8945,0.1768,114.788
BP,GO:0051931,mlp,FS,0.9498,0.7496,114.195
BP,GO:0051952,mlp,FS,0.9683,0.2611,115.15
BP,GO:0051954,mlp,FS,0.9807,0.2605,116.334
BP,GO:0051960,mlp,FS,0.87,0.3117,116.141
BP,GO:0051961,mlp,FS,0.9181,0.1189,116.533
BP,GO:0051962,mlp,FS,0.8787,0.5246,115.556
BP,GO:0051963,mlp,FS,0.9269,0.3785,115.801
BP,GO:0051965,mlp,FS,0.9745,0.2343,116.473
BP,GO:0051983,mlp,FS,0.8727,0.2814,115.734
BP,GO:0051984,mlp,FS,0.9407,0.1591,114.975
BP,GO:0051985,mlp,FS,0.8952,0.3324,113.792
BP,GO:0052547,mlp,FS,0.7936,0.402,114.943
BP,GO:0055057,mlp,FS,0.9721,0.3381,115.405
BP,GO:0055059,mlp,FS,0.9645,0.3178,116.464
BP,GO:0055065,mlp,FS,0.899,0.2128,118.216
BP,GO:0055074,mlp,FS,0.8955,0.2888,116.767
BP,GO:0055080,mlp,FS,0.8999,0.1744,116.087
BP,GO:0055082,mlp,FS,0.8515,0.2763,115.679
BP,GO:0055085,mlp,FS,0.7863,0.2423,115.674
BP,GO:0055086,mlp,FS,0.8336,0.2933,116.163
BP,GO:0055114,mlp,FS,0.7894,0.1457,114.194
BP,GO:0055115,mlp,FS,0.8803,0.5033,116.45
BP,GO:0060099,mlp,FS,0.9571,0.5372,116.266
BP,GO:0060100,mlp,FS,0.9635,0.5906,116.847
BP,GO:0060179,mlp,FS,0.8159,0.0823,114.539
BP,GO:0060249,mlp,FS,0.9013,0.1912,114.771
BP,GO:0060255,mlp,FS,0.8288,0.2993,116.414
BP,GO:0060259,mlp,FS,0.8513,0.3018,115.499
BP,GO:0060271,mlp,FS,0.9474,0.5694,115.721
BP,GO:0060278,mlp,FS,0.8353,0.3881,115.619
BP,GO:0060281,mlp,FS,0.942,0.2799,116.141
BP,GO:0060282,mlp,FS,0.95,0.2918,115.887
BP,GO:0060284,mlp,FS,0.8728,0.2387,115.161
BP,GO:0060341,mlp,FS,0.8405,0.1653,117.015
BP,GO:0060378,mlp,FS,0.8173,0.0695,116.409
BP,GO:0060465,mlp,FS,0.8721,0.2038,115.832
BP,GO:0060491,mlp,FS,0.8037,0.1401,117.204
BP,GO:0060548,mlp,FS,0.8216,0.1371,116.871
BP,GO:0060560,mlp,FS,0.9414,0.1788,114.917
BP,GO:0060627,mlp,FS,0.881,0.2941,114.202
BP,GO:0061024,mlp,FS,0.7265,0.1968,113.474
BP,GO:0061025,mlp,FS,0.7916,0.081,114.797
BP,GO:0061061,mlp,FS,0.97,0.1178,115.231
BP,GO:0061062,mlp,FS,0.8389,0.2349,113.913
BP,GO:0061063,mlp,FS,0.8071,0.1206,118.308
BP,GO:0061064,mlp,FS,0.9397,0.2739,122.713
BP,GO:0061065,mlp,FS,0.972,0.4243,143.854
BP,GO:0061066,mlp,FS,0.997,0.3537,136.381
BP,GO:0061067,mlp,FS,0.9819,0.4759,145.21
BP,GO:0061387,mlp,FS,0.8673,0.1653,135.274
BP,GO:0061512,mlp,FS,0.9113,0.2478,137.791
BP,GO:0061564,mlp,FS,0.9666,0.1738,144.677
BP,GO:0061640,mlp,FS,0.9155,0.1713,143.14
BP,GO:0061842,mlp,FS,0.9291,0.2288,144.005
BP,GO:0061919,mlp,FS,0.9038,0.5095,142.318
BP,GO:0065001,mlp,FS,0.9393,0.3368,137.981
BP,GO:0065003,mlp,FS,0.7329,0.032,148.136
BP,GO:0065007,mlp,FS,0.8165,0.4469,139.712
BP,GO:0065008,mlp,FS,0.7339,0.1173,129.09
BP,GO:0065009,mlp,FS,0.7743,0.1591,137.084
BP,GO:0070085,mlp,FS,0.9575,0.546,136.707
BP,GO:0070192,mlp,FS,0.9951,0.3578,133.549
BP,GO:0070201,mlp,FS,0.9173,0.0759,139.882
BP,GO:0070482,mlp,FS,0.7723,0.2909,138.621
BP,GO:0070507,mlp,FS,0.951,0.1637,144.846
BP,GO:0070570,mlp,FS,0.9102,0.3852,136.918
BP,GO:0070572,mlp,FS,0.9201,0.3049,143.146
BP,GO:0070588,mlp,FS,0.7919,0.3748,144.421
BP,GO:0070647,mlp,FS,0.8615,0.2493,147.64
BP,GO:0070727,mlp,FS,0.7419,0.1904,150.156
BP,GO:0070838,mlp,FS,0.8916,0.2945,139.295
BP,GO:0070887,mlp,FS,0.7856,0.2516,134.633
BP,GO:0070918,mlp,FS,0.944,0.2779,138.597
BP,GO:0070925,mlp,FS,0.7486,0.3489,141.881
BP,GO:0070986,mlp,FS,0.9967,0.604,141.404
BP,GO:0071103,mlp,FS,0.8863,0.0449,136.063
BP,GO:0071214,mlp,FS,0.6368,0.0018,139.797
BP,GO:0071241,mlp,FS,0.8757,0.0575,136.756
BP,GO:0071310,mlp,FS,0.8115,0.0963,140.632
BP,GO:0071459,mlp,FS,0.9987,0.459,136.281
BP,GO:0071695,mlp,FS,0.9306,0.3726,141.564
BP,GO:0071702,mlp,FS,0.7594,0.1505,141.446
BP,GO:0071704,mlp,FS,0.7272,0.1833,139.597
BP,GO:0071705,mlp,FS,0.7568,0.1643,142.404
BP,GO:0071822,mlp,FS,0.8315,0.1668,136.853
BP,GO:0071826,mlp,FS,0.9573,0.2713,146.84
BP,GO:0071840,mlp,FS,0.8498,0.3175,138.54
BP,GO:0071900,mlp,FS,0.8591,0.4226,142.995
BP,GO:0071902,mlp,FS,0.8224,0.3639,135.904
BP,GO:0072330,mlp,FS,0.9979,0.7682,138.349
BP,GO:0072503,mlp,FS,0.8914,0.3078,148.823
BP,GO:0072507,mlp,FS,0.8513,0.2432,133.92
BP,GO:0072511,mlp,FS,0.8916,0.2945,118.949
BP,GO:0072521,mlp,FS,0.9362,0.2685,120.552
BP,GO:0072527,mlp,FS,0.9856,0.7358,129.652
BP,GO:0072594,mlp,FS,0.9017,0.4277,125.814
BP,GO:0072657,mlp,FS,0.8168,0.1055,118.579
BP,GO:0080090,mlp,FS,0.817,0.253,127.095
BP,GO:0080134,mlp,FS,0.8327,0.3035,134.778
BP,GO:0080135,mlp,FS,0.8543,0.2328,122.743
BP,GO:0080154,mlp,FS,0.7833,0.2122,118.831
BP,GO:0080171,mlp,FS,0.9801,0.2175,121.191
BP,GO:0090066,mlp,FS,0.8246,0.1701,132.355
BP,GO:0090068,mlp,FS,0.835,0.2463,118.952
BP,GO:0090087,mlp,FS,0.8311,0.0782,123.574
BP,GO:0090092,mlp,FS,0.9835,0.3266,122.626
BP,GO:0090100,mlp,FS,0.9616,0.2329,122.698
BP,GO:0090257,mlp,FS,0.9395,0.1466,134.418
BP,GO:0090287,mlp,FS,0.9714,0.2661,120.707
BP,GO:0090304,mlp,FS,0.8463,0.2621,118.165
BP,GO:0090305,mlp,FS,0.9323,0.4358,128.256
BP,GO:0090325,mlp,FS,0.9642,0.3427,118.26
BP,GO:0090326,mlp,FS,0.9753,0.2208,132.999
BP,GO:0090407,mlp,FS,0.936,0.2202,131.066
BP,GO:0090598,mlp,FS,0.844,0.3674,116.906
BP,GO:0093002,mlp,FS,0.8976,0.2638,120.95
BP,GO:0097164,mlp,FS,0.9057,0.3994,129.717
BP,GO:0097190,mlp,FS,0.9882,0.2656,126.433
BP,GO:0097193,mlp,FS,0.9882,0.2656,128.977
BP,GO:0097435,mlp,FS,0.7897,0.1175,130.791
BP,GO:0097479,mlp,FS,0.9846,0.4861,130.792
BP,GO:0097480,mlp,FS,0.9782,0.4904,120.684
BP,GO:0097485,mlp,FS,0.9168,0.3795,122.892
BP,GO:0097499,mlp,FS,0.9545,0.0287,125.434
BP,GO:0097501,mlp,FS,0.9265,0.1676,119.73
BP,GO:0097659,mlp,FS,0.8652,0.0176,120.35
BP,GO:0098542,mlp,FS,0.8524,0.2778,125.339
BP,GO:0098609,mlp,FS,0.9093,0.0331,129.562
BP,GO:0098655,mlp,FS,0.7529,0.2735,118.354
BP,GO:0098657,mlp,FS,0.8724,0.3721,121.436
BP,GO:0098660,mlp,FS,0.7758,0.2536,120.611
BP,GO:0098662,mlp,FS,0.7171,0.2847,121.775
BP,GO:0098722,mlp,FS,0.9645,0.3178,125.785
BP,GO:0098771,mlp,FS,0.8861,0.1826,129.661
BP,GO:0098813,mlp,FS,0.8932,0.2608,121.495
BP,GO:0098840,mlp,FS,0.9991,0.638,123.742
BP,GO:0098916,mlp,FS,0.9329,0.2358,124.279
BP,GO:0099003,mlp,FS,0.9468,0.4931,123.065
BP,GO:0099024,mlp,FS,0.9769,0.309,127.737
BP,GO:0099111,mlp,FS,0.9882,0.3096,137.017
BP,GO:0099118,mlp,FS,0.9991,0.638,126.855
BP,GO:0099177,mlp,FS,0.8369,0.2439,121.563
BP,GO:0099531,mlp,FS,0.7837,0.2353,122.601
BP,GO:0099536,mlp,FS,0.9329,0.2358,122.528
BP,GO:0099537,mlp,FS,0.9329,0.2358,121.927
BP,GO:0104004,mlp,FS,0.6368,0.0018,121.012
BP,GO:0120031,mlp,FS,0.9024,0.5633,117.979
BP,GO:0120032,mlp,FS,0.8037,0.1401,123.635
BP,GO:0120035,mlp,FS,0.8527,0.2667,125.682
BP,GO:0120036,mlp,FS,0.8672,0.3302,139.39
BP,GO:0120039,mlp,FS,0.9796,0.2795,128.371
BP,GO:1900180,mlp,FS,0.8853,0.1462,122.8
BP,GO:1900181,mlp,FS,0.9107,0.0391,124.605
BP,GO:1900182,mlp,FS,0.7052,0.0199,118.008
BP,GO:1900193,mlp,FS,0.9557,0.1177,123.834
BP,GO:1901046,mlp,FS,0.7708,0.1313,121.443
BP,GO:1901048,mlp,FS,0.9409,0.2477,129.465
BP,GO:1901074,mlp,FS,0.7834,0.4959,129.297
BP,GO:1901076,mlp,FS,0.9345,0.5232,130.121
BP,GO:1901135,mlp,FS,0.8576,0.3556,122.652
BP,GO:1901136,mlp,FS,0.9212,0.1073,116.362
BP,GO:1901137,mlp,FS,0.8829,0.2958,126.658
BP,GO:1901214,mlp,FS,0.9078,0.2881,118.461
BP,GO:1901293,mlp,FS,0.9694,0.2309,121.316
BP,GO:1901360,mlp,FS,0.7599,0.1935,129.304
BP,GO:1901361,mlp,FS,0.8654,0.3701,124.304
BP,GO:1901362,mlp,FS,0.8124,0.2161,123.184
BP,GO:1901564,mlp,FS,0.7695,0.1812,121.282
BP,GO:1901565,mlp,FS,0.7635,0.093,117.57
BP,GO:1901566,mlp,FS,0.8883,0.2134,130.983
BP,GO:1901575,mlp,FS,0.759,0.1771,138.191
BP,GO:1901576,mlp,FS,0.7762,0.1598,128.151
BP,GO:1901605,mlp,FS,0.9598,0.4153,122.959
BP,GO:1901615,mlp,FS,0.8404,0.5374,128.831
BP,GO:1901617,mlp,FS,0.9917,0.623,129.736
BP,GO:1901657,mlp,FS,0.9661,0.48,121.671
BP,GO:1901659,mlp,FS,0.9963,0.3347,125.763
BP,GO:1901698,mlp,FS,0.9287,0.2676,128.586
BP,GO:1901700,mlp,FS,0.8635,0.1831,121.526
BP,GO:1901701,mlp,FS,0.8719,0.0552,116.561
BP,GO:1901796,mlp,FS,0.9467,0.4597,116.762
BP,GO:1901797,mlp,FS,0.9046,0.3714,118.741
BP,GO:1901987,mlp,FS,0.8555,0.2725,124.199
BP,GO:1901990,mlp,FS,0.8921,0.2286,123.82
BP,GO:1902074,mlp,FS,0.9823,0.2889,123.553
BP,GO:1902099,mlp,FS,0.9802,0.5045,123.501
BP,GO:1902115,mlp,FS,0.8147,0.0476,123.314
BP,GO:1902117,mlp,FS,0.8886,0.0566,134.679
BP,GO:1902531,mlp,FS,0.6936,0.2269,126.008
BP,GO:1902532,mlp,FS,0.6093,0.1797,122.567
BP,GO:1902533,mlp,FS,0.7819,0.2615,124.429
BP,GO:1902667,mlp,FS,0.8641,0.2595,123.817
BP,GO:1902679,mlp,FS,0.8264,0.0882,124.429
BP,GO:1902680,mlp,FS,0.9015,0.3585,129.404
BP,GO:1902742,mlp,FS,0.9999,0.8614,122.669
BP,GO:1902850,mlp,FS,0.9025,0.3776,120.441
BP,GO:1902903,mlp,FS,0.8901,0.1113,129.599
BP,GO:1902905,mlp,FS,0.9539,0.2889,125.29
BP,GO:1903034,mlp,FS,0.8607,0.3612,129.249
BP,GO:1903036,mlp,FS,0.9132,0.3895,121.72
BP,GO:1903046,mlp,FS,0.8881,0.3857,122.499
BP,GO:1903047,mlp,FS,0.902,0.3105,127.429
BP,GO:1903311,mlp,FS,0.956,0.0278,125.85
BP,GO:1903320,mlp,FS,0.8238,0.0113,123.122
BP,GO:1903354,mlp,FS,0.8525,0.3915,126.553
BP,GO:1903356,mlp,FS,0.9515,0.5177,125.436
BP,GO:1903362,mlp,FS,0.792,0.0423,117.177
BP,GO:1903429,mlp,FS,0.9578,0.187,128.911
BP,GO:1903506,mlp,FS,0.8813,0.3051,126.556
BP,GO:1903507,mlp,FS,0.8264,0.0882,119.744
BP,GO:1903508,mlp,FS,0.9015,0.3585,127.404
BP,GO:1903530,mlp,FS,0.889,0.195,124.445
BP,GO:1903532,mlp,FS,0.8888,0.2846,121.816
BP,GO:1903649,mlp,FS,0.9083,0.3876,120.64
BP,GO:1903651,mlp,FS,0.9229,0.1715,120.405
BP,GO:1903827,mlp,FS,0.8359,0.1166,122.005
BP,GO:1903828,mlp,FS,0.8459,0.0093,120.049
BP,GO:1903829,mlp,FS,0.6959,0.1263,123.109
BP,GO:1903844,mlp,FS,0.976,0.1846,119.59
BP,GO:1903846,mlp,FS,0.9077,0.2299,131.233
BP,GO:1903863,mlp,FS,0.9281,0.0404,119.18
BP,GO:1903998,mlp,FS,0.8477,0.281,119.307
BP,GO:1904375,mlp,FS,0.8651,0.3056,122.679
BP,GO:1904377,mlp,FS,0.8491,0.3925,129.583
BP,GO:1904396,mlp,FS,0.9394,0.6744,125.311
BP,GO:1904589,mlp,FS,0.9354,0.1507,115.941
BP,GO:1904748,mlp,FS,0.9552,0.6236,128.868
BP,GO:1904809,mlp,FS,0.9445,0.5759,133.586
BP,GO:1904950,mlp,FS,0.9226,0.1328,118.728
BP,GO:1904951,mlp,FS,0.8949,0.0854,124.511
BP,GO:1905114,mlp,FS,0.9894,0.5022,124.21
BP,GO:1905153,mlp,FS,0.9571,0.5372,121.989
BP,GO:1905155,mlp,FS,0.9635,0.5906,126.235
BP,GO:1905483,mlp,FS,0.9989,0.8144,138.933
BP,GO:1905485,mlp,FS,0.9493,0.8043,120.481
BP,GO:1905489,mlp,FS,0.998,0.4284,133.675
BP,GO:1905515,mlp,FS,0.9077,0.65,128.946
BP,GO:1905516,mlp,FS,0.8717,0.2853,123.257
BP,GO:1905770,mlp,FS,0.9384,0.4355,126.237
BP,GO:1905772,mlp,FS,0.9091,0.3171,121.137
BP,GO:1905787,mlp,FS,0.9498,0.7496,125.408
BP,GO:1905789,mlp,FS,0.9498,0.7496,124.372
BP,GO:1905790,mlp,FS,0.9498,0.7496,125.816
BP,GO:1905792,mlp,FS,0.9498,0.7496,127.883
BP,GO:1905818,mlp,FS,0.9953,0.4782,134.887
BP,GO:1905820,mlp,FS,0.9407,0.1591,124.177
BP,GO:1905879,mlp,FS,0.942,0.2799,118.575
BP,GO:1905881,mlp,FS,0.95,0.2918,120.857
BP,GO:1905902,mlp,FS,0.9384,0.4355,123.823
BP,GO:1905904,mlp,FS,0.9091,0.3171,120.107
BP,GO:1905909,mlp,FS,0.8999,0.3672,124.843
BP,GO:1905952,mlp,FS,0.863,0.2877,128.001
BP,GO:1905954,mlp,FS,0.7884,0.1283,124.707
BP,GO:1990138,mlp,FS,0.8102,0.254,123.0
BP,GO:1990778,mlp,FS,0.919,0.1816,134.638
BP,GO:2000026,mlp,FS,0.8581,0.2729,131.872
BP,GO:2000027,mlp,FS,0.9456,0.4253,123.78
BP,GO:2000112,mlp,FS,0.8308,0.3285,121.734
BP,GO:2000113,mlp,FS,0.8517,0.1354,123.089
BP,GO:2000145,mlp,FS,0.8251,0.4171,125.279
BP,GO:2000147,mlp,FS,0.8834,0.5715,118.34
BP,GO:2000241,mlp,FS,0.823,0.2044,119.737
BP,GO:2000242,mlp,FS,0.9269,0.1186,119.251
BP,GO:2000243,mlp,FS,0.7829,0.1335,122.419
BP,GO:2000292,mlp,FS,0.9706,0.3901,118.068
BP,GO:2000294,mlp,FS,0.9801,0.0759,129.926
BP,GO:2000369,mlp,FS,0.9491,0.5963,121.938
BP,GO:2000380,mlp,FS,0.9384,0.4355,124.215
BP,GO:2000382,mlp,FS,0.9091,0.3171,126.349
BP,GO:2000425,mlp,FS,0.7834,0.4959,122.675
BP,GO:2000427,mlp,FS,0.9345,0.5232,132.624
BP,GO:2000543,mlp,FS,0.9657,0.2839,125.464
BP,GO:2000785,mlp,FS,0.8146,0.0801,125.176
BP,GO:2001020,mlp,FS,0.8831,0.2561,124.991
BP,GO:2001021,mlp,FS,0.8717,0.2962,129.032
BP,GO:2001023,mlp,FS,0.9625,0.302,128.933
BP,GO:2001025,mlp,FS,0.9807,0.2605,121.537
BP,GO:2001141,mlp,FS,0.8813,0.3051,126.07
BP,GO:2001222,mlp,FS,0.9922,0.7091,130.879
BP,GO:2001224,mlp,FS,0.9493,0.8043,119.842
BP,GO:2001251,mlp,FS,0.8565,0.2728,118.471
CC,GO:0000151,mlp,FS,0.8821,0.4559,209.384
CC,GO:0000228,mlp,FS,0.9636,0.3293,214.162
CC,GO:0000323,mlp,FS,0.8135,0.0443,207.239
CC,GO:0000776,mlp,FS,0.9745,0.6145,191.045
CC,GO:0000777,mlp,FS,0.9959,0.5864,208.089
CC,GO:0000785,mlp,FS,0.8916,0.0984,195.816
CC,GO:0000790,mlp,FS,0.8744,0.0331,191.939
CC,GO:0000793,mlp,FS,0.8656,0.183,175.101
CC,GO:0000794,mlp,FS,0.9746,0.1769,157.752
CC,GO:0000922,mlp,FS,0.9857,0.1255,195.285
CC,GO:0000932,mlp,FS,0.9984,0.4952,257.908
CC,GO:0005575,mlp,FS,0.8349,0.5404,252.23
CC,GO:0005578,mlp,FS,0.8579,0.2242,257.471
CC,GO:0005604,mlp,FS,0.9967,0.588,252.34
CC,GO:0005615,mlp,FS,0.7268,0.0069,257.285
CC,GO:0005622,mlp,FS,0.5015,0.0009,243.79
CC,GO:0005634,mlp,FS,0.8078,0.2654,243.947
CC,GO:0005635,mlp,FS,0.9122,0.2981,256.214
CC,GO:0005643,mlp,FS,0.9891,0.576,249.142
CC,GO:0005654,mlp,FS,0.8397,0.0624,263.607
